count_fp,created_time,no_price_dollars,taker_side,ticker,trade_id,yes_price_dollars,ts_utc
10.00,2026-02-25T17:05:37.73502Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,03ed368f-e5a0-470a-9ff8-49183ed255aa,0.4600,2026-02-25 17:05:37.735020+00:00
10.00,2026-02-25T17:03:59.873297Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,bad7d8d8-6a3c-5606-4cba-5fd627f09692,0.4600,2026-02-25 17:03:59.873297+00:00
20.00,2026-02-25T17:01:34.892385Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,fddaf777-4e9f-685d-684e-20c13f84aabd,0.4600,2026-02-25 17:01:34.892385+00:00
31.00,2026-02-25T16:58:17.448353Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,b6d0f36f-e5ad-409d-0b4c-011e1d84e687,0.4600,2026-02-25 16:58:17.448353+00:00
10.00,2026-02-25T16:58:17.448353Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,3cdc65ef-7f7b-4281-008d-42a5aaf6e54b,0.4600,2026-02-25 16:58:17.448353+00:00
20.00,2026-02-25T16:57:25.519586Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,c21d2c59-b5d1-7231-50ad-a7632deced3f,0.4600,2026-02-25 16:57:25.519586+00:00
10.00,2026-02-25T16:54:20.391384Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,29a48e6f-2ddd-7175-2704-44a7d15dc12f,0.4600,2026-02-25 16:54:20.391384+00:00
2.00,2026-02-25T16:53:41.223517Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,21829c72-cc69-48dd-af26-8b8871efd47b,0.4600,2026-02-25 16:53:41.223517+00:00
54.00,2026-02-25T16:50:56.866871Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,5d18fd7a-b18d-5861-6a55-1c03c4a5d837,0.4600,2026-02-25 16:50:56.866871+00:00
4.00,2026-02-25T16:50:37.427248Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,4db10a91-2b89-42d1-6c4c-726e0af59f1b,0.4600,2026-02-25 16:50:37.427248+00:00
10.00,2026-02-25T16:50:05.64411Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,95dd4663-ea61-71a1-bb76-c4aae8a02417,0.4600,2026-02-25 16:50:05.644110+00:00
10.00,2026-02-25T16:49:30.317822Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,f908fd67-0851-4f7d-2892-f0079414ff4f,0.4600,2026-02-25 16:49:30.317822+00:00
4.00,2026-02-25T16:32:42.035011Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,1046459f-91ed-603d-e5ee-872a135f7e97,0.4600,2026-02-25 16:32:42.035011+00:00
16.00,2026-02-25T16:24:07.367518Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,f5547f85-f251-5421-f1f4-241cd15f5f23,0.4600,2026-02-25 16:24:07.367518+00:00
41.00,2026-02-25T16:23:17.744348Z,0.5400,yes,KXKHAMENEIOUT-AKHA-26SEP01,99b4ba36-00f5-566d-c1ea-b82f27d02f27,0.4600,2026-02-25 16:23:17.744348+00:00
10.00,2026-02-25T16:14:28.643993Z,0.5300,yes,KXKHAMENEIOUT-AKHA-26SEP01,d9305ee5-d683-6074-42c9-121cda488d00,0.4700,2026-02-25 16:14:28.643993+00:00
10.00,2026-02-25T16:13:26.45185Z,0.5300,yes,KXKHAMENEIOUT-AKHA-26SEP01,caa2393c-9293-7014-2860-297515d18954,0.4700,2026-02-25 16:13:26.451850+00:00
56.00,2026-02-25T16:06:27.471693Z,0.5300,yes,KXKHAMENEIOUT-AKHA-26SEP01,6c36bd3a-2fe5-521f-da21-e6379f0a5b3b,0.4700,2026-02-25 16:06:27.471693+00:00
46.00,2026-02-25T16:06:27.471693Z,0.5300,yes,KXKHAMENEIOUT-AKHA-26SEP01,16a3cef1-96b7-5b94-def7-7f24fe513210,0.4700,2026-02-25 16:06:27.471693+00:00
10.00,2026-02-25T16:05:25.670226Z,0.5300,yes,KXKHAMENEIOUT-AKHA-26SEP01,c61d2dc1-2199-5f63-e423-52e17759806b,0.4700,2026-02-25 16:05:25.670226+00:00
626.00,2026-02-25T15:57:29.131809Z,0.5600,no,KXKHAMENEIOUT-AKHA-26SEP01,f5cffc20-f8e8-516d-a759-7a3595430ae5,0.4400,2026-02-25 15:57:29.131809+00:00
3.00,2026-02-25T15:57:29.131809Z,0.5400,no,KXKHAMENEIOUT-AKHA-26SEP01,cd9c06f0-7686-58e1-b6f4-8cadf1757509,0.4600,2026-02-25 15:57:29.131809+00:00
1.00,2026-02-25T15:57:29.131809Z,0.5400,no,KXKHAMENEIOUT-AKHA-26SEP01,c41cbaa3-da83-50ad-a99a-2002ca0b7c96,0.4600,2026-02-25 15:57:29.131809+00:00
305.00,2026-02-25T15:57:29.131809Z,0.5400,no,KXKHAMENEIOUT-AKHA-26SEP01,c2115901-1322-5bce-9029-252e6877bd2f,0.4600,2026-02-25 15:57:29.131809+00:00
43.00,2026-02-25T15:57:29.131809Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,a6436ad1-a8a2-546d-aaff-7e8620a8f26e,0.4700,2026-02-25 15:57:29.131809+00:00
36.00,2026-02-25T15:57:29.131809Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,a240d5dd-2e76-5397-b5d4-1da2598385ee,0.4700,2026-02-25 15:57:29.131809+00:00
53.00,2026-02-25T15:57:29.131809Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,8d171a72-d037-5048-8ba5-9f82048d9a91,0.4700,2026-02-25 15:57:29.131809+00:00
115.00,2026-02-25T15:57:29.131809Z,0.5400,no,KXKHAMENEIOUT-AKHA-26SEP01,8077c9fa-5104-50c8-a8a9-f4e4d774fc2d,0.4600,2026-02-25 15:57:29.131809+00:00
102.00,2026-02-25T15:57:29.131809Z,0.5400,no,KXKHAMENEIOUT-AKHA-26SEP01,6369f800-fb51-5062-b7b8-d566acae8dc2,0.4600,2026-02-25 15:57:29.131809+00:00
2500.00,2026-02-25T15:57:29.131809Z,0.5400,no,KXKHAMENEIOUT-AKHA-26SEP01,6197e7f4-9fcb-5968-b16b-ecbe01d9835f,0.4600,2026-02-25 15:57:29.131809+00:00
220.00,2026-02-25T15:57:29.131809Z,0.5400,no,KXKHAMENEIOUT-AKHA-26SEP01,5f4264e9-097a-56fa-9db7-8a56e8129f51,0.4600,2026-02-25 15:57:29.131809+00:00
50.00,2026-02-25T15:57:29.131809Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,5a80c825-1a1f-5d66-9614-2fc97108bb03,0.4500,2026-02-25 15:57:29.131809+00:00
9.00,2026-02-25T15:57:29.131809Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,35f0a36f-b9dd-54f0-8db5-032c3d57d427,0.4700,2026-02-25 15:57:29.131809+00:00
125.00,2026-02-25T15:57:29.131809Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,342773c8-b16a-5d5c-994c-194cee2b38d6,0.4700,2026-02-25 15:57:29.131809+00:00
42.00,2026-02-25T15:57:29.131809Z,0.5500,no,KXKHAMENEIOUT-AKHA-26SEP01,15ea51ea-e99d-5e22-bb9a-145e36828c61,0.4500,2026-02-25 15:57:29.131809+00:00
110.00,2026-02-25T15:57:29.131809Z,0.5400,no,KXKHAMENEIOUT-AKHA-26SEP01,022b4103-ce8d-567d-878d-9e09607b61c4,0.4600,2026-02-25 15:57:29.131809+00:00
18.00,2026-02-25T15:48:04.474307Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,785be6af-e8f3-59b8-bb1b-f2e4ee6064c1,0.4700,2026-02-25 15:48:04.474307+00:00
7.00,2026-02-25T15:42:23.805637Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,d9b3e738-d0e7-5843-8471-c0cb2e3d5114,0.4700,2026-02-25 15:42:23.805637+00:00
29.00,2026-02-25T15:42:23.805637Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,57331739-4d5b-5ce4-bee4-308973e8564d,0.4700,2026-02-25 15:42:23.805637+00:00
10.00,2026-02-25T15:41:48.846198Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,b89f40d0-002b-4dfb-688f-da6cb8190865,0.4700,2026-02-25 15:41:48.846198+00:00
15.00,2026-02-25T15:41:48.846198Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,4bc6ac56-d833-401f-7665-bbac2f967f78,0.4700,2026-02-25 15:41:48.846198+00:00
50.00,2026-02-25T15:41:34.188343Z,0.5200,yes,KXKHAMENEIOUT-AKHA-26SEP01,3690e3ce-9c42-6d5a-bfa2-c1107ddb591e,0.4800,2026-02-25 15:41:34.188343+00:00
7.00,2026-02-25T15:23:11.01869Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,fd5f5c23-1e78-4a67-8803-341ceb04ae12,0.4700,2026-02-25 15:23:11.018690+00:00
25.00,2026-02-25T15:23:11.01869Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,fc3fcb51-17d4-4d47-b29d-c1b3b8ae5fb7,0.4700,2026-02-25 15:23:11.018690+00:00
11.00,2026-02-25T15:23:11.01869Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,f69de5e8-e54e-4f20-82a3-f22fc6240ab0,0.4700,2026-02-25 15:23:11.018690+00:00
49.00,2026-02-25T15:23:11.01869Z,0.5400,no,KXKHAMENEIOUT-AKHA-26SEP01,f29d132c-4ded-46f2-bfce-a389828b4a72,0.4600,2026-02-25 15:23:11.018690+00:00
2.00,2026-02-25T15:23:11.01869Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,a0df250f-6f46-44ac-a0eb-218f49329dd6,0.4700,2026-02-25 15:23:11.018690+00:00
2.00,2026-02-25T15:23:11.01869Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,9e57aeb4-c608-4b27-849b-ccf7006309bb,0.4700,2026-02-25 15:23:11.018690+00:00
30.00,2026-02-25T15:23:11.01869Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,63a1ebfc-d00c-4c9d-bca3-ea82d690d79c,0.4700,2026-02-25 15:23:11.018690+00:00
3.00,2026-02-25T15:23:11.01869Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,5308ae33-a951-4c87-9428-fe5133184eb9,0.4700,2026-02-25 15:23:11.018690+00:00
18.00,2026-02-25T15:23:11.01869Z,0.5400,no,KXKHAMENEIOUT-AKHA-26SEP01,4f0df0fe-9c05-4be9-8805-0ada0e9363d0,0.4600,2026-02-25 15:23:11.018690+00:00
8.00,2026-02-25T15:23:11.01869Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,4cee0f5a-2436-49a2-98e4-31ff9560288a,0.4700,2026-02-25 15:23:11.018690+00:00
125.00,2026-02-25T15:23:11.01869Z,0.5300,no,KXKHAMENEIOUT-AKHA-26SEP01,3f9c72fb-2dbb-4a4d-b602-d77cc18ae1b9,0.4700,2026-02-25 15:23:11.018690+00:00
