ts_utc,price,size,taker_side_raw,minute,mid_prevailing,sign,signed_size
2026-02-28 14:02:38.996749+00:00,0.15,10.0,yes,2026-02-28 14:02:00+00:00,0.135,1,10.0
2026-02-28 14:02:38.996749+00:00,0.15,4255.0,yes,2026-02-28 14:02:00+00:00,0.135,1,4255.0
2026-02-28 14:02:38.996749+00:00,0.15,500.0,yes,2026-02-28 14:02:00+00:00,0.135,1,500.0
2026-02-28 14:02:38.996749+00:00,0.15,100.0,yes,2026-02-28 14:02:00+00:00,0.135,1,100.0
2026-02-28 14:02:41.496653+00:00,0.16,245.0,yes,2026-02-28 14:02:00+00:00,0.135,1,245.0
2026-02-28 14:02:41.496653+00:00,0.16,50.0,yes,2026-02-28 14:02:00+00:00,0.135,1,50.0
2026-02-28 14:02:41.721527+00:00,0.15,150.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-150.0
2026-02-28 14:02:43.030733+00:00,0.16,140.0,yes,2026-02-28 14:02:00+00:00,0.135,1,140.0
2026-02-28 14:02:43.030733+00:00,0.16,155.0,yes,2026-02-28 14:02:00+00:00,0.135,1,155.0
2026-02-28 14:02:47.390518+00:00,0.16,295.0,yes,2026-02-28 14:02:00+00:00,0.135,1,295.0
2026-02-28 14:02:52.616160+00:00,0.15,50.0,yes,2026-02-28 14:02:00+00:00,0.135,1,50.0
2026-02-28 14:02:52.616160+00:00,0.16,65.0,yes,2026-02-28 14:02:00+00:00,0.135,1,65.0
2026-02-28 14:02:52.616160+00:00,0.15,55.0,yes,2026-02-28 14:02:00+00:00,0.135,1,55.0
2026-02-28 14:02:52.616160+00:00,0.16,131.0,yes,2026-02-28 14:02:00+00:00,0.135,1,131.0
2026-02-28 14:02:53.142030+00:00,0.13,260.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-260.0
2026-02-28 14:02:53.142030+00:00,0.14,55.0,no,2026-02-28 14:02:00+00:00,0.135,-1,-55.0
2026-02-28 14:02:58.066024+00:00,0.15,62.0,yes,2026-02-28 14:02:00+00:00,0.135,1,62.0
2026-02-28 14:03:01.020182+00:00,0.12,300.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-300.0
2026-02-28 14:03:01.020182+00:00,0.14,41.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-41.0
2026-02-28 14:03:01.020182+00:00,0.12,40.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-40.0
2026-02-28 14:03:01.020182+00:00,0.13,15.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-15.0
2026-02-28 14:03:01.020182+00:00,0.13,740.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-740.0
2026-02-28 14:03:01.020182+00:00,0.13,3.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-3.0
2026-02-28 14:03:01.020182+00:00,0.12,55.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-55.0
2026-02-28 14:03:01.020182+00:00,0.12,29.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-29.0
